"date","top1","top2","top3","top4","top5","top1_count","top2_count","top3_count","top4_count","top5_count","total_publications","top_list"
"2025-01-31","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides"
"2025-02-01","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Diamond and Carbon-based Materials Research","Electronic and Structural Properties of Oxides","32.0","7.0","6.0","4.0","4.0","32","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Diamond and Carbon-based Materials Research|Electronic and Structural Properties of Oxides"
"2025-02-02","Copper-based nanomaterials and applications","Semiconductor materials and devices","ZnO doping and properties","","","1.0","1.0","1.0","","","1","Copper-based nanomaterials and applications|Semiconductor materials and devices|ZnO doping and properties"
"2025-02-03","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Silicon Nanostructures and Photoluminescence","Ion-surface interactions and analysis","Semiconductor materials and interfaces","9.0","3.0","3.0","2.0","2.0","9","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Silicon Nanostructures and Photoluminescence|Ion-surface interactions and analysis|Semiconductor materials and interfaces"
"2025-02-04","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced ceramic materials synthesis","Copper Interconnects and Reliability","Electron and X-Ray Spectroscopy Techniques","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced ceramic materials synthesis|Copper Interconnects and Reliability|Electron and X-Ray Spectroscopy Techniques"
"2025-02-05","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Advanced ceramic materials synthesis","7.0","2.0","2.0","2.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Advanced ceramic materials synthesis"
"2025-02-06","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advanced ceramic materials synthesis","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","6.0","1.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advanced ceramic materials synthesis|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability"
"2025-02-07","Electrocatalysts for Energy Conversion","High Entropy Alloys Studies","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Electrocatalysts for Energy Conversion|High Entropy Alloys Studies|Semiconductor materials and devices"
"2025-02-08","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advancements in Battery Materials","Electronic Packaging and Soldering Technologies","Physical Unclonable Functions (PUFs) and Hardware Security","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advancements in Battery Materials|Electronic Packaging and Soldering Technologies|Physical Unclonable Functions (PUFs) and Hardware Security"
"2025-02-09","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","Electronic and Structural Properties of Oxides","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research|Electronic and Structural Properties of Oxides"
"2025-02-10","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Semiconductor materials and interfaces","Advanced Memory and Neural Computing","Anodic Oxide Films and Nanostructures","9.0","4.0","3.0","1.0","1.0","9","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Semiconductor materials and interfaces|Advanced Memory and Neural Computing|Anodic Oxide Films and Nanostructures"
"2025-02-11","Semiconductor materials and devices","Acoustic Wave Resonator Technologies","Advanced Surface Polishing Techniques","Ferroelectric and Piezoelectric Materials","Ga2O3 and related materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Advanced Surface Polishing Techniques|Ferroelectric and Piezoelectric Materials|Ga2O3 and related materials"
"2025-02-12","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Ferroelectric and Negative Capacitance Devices","Plasma Diagnostics and Applications","8.0","2.0","2.0","2.0","2.0","8","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Ferroelectric and Negative Capacitance Devices|Plasma Diagnostics and Applications"
"2025-02-13","Semiconductor materials and devices","Advanced Materials Characterization Techniques","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","10.0","4.0","2.0","2.0","2.0","10","Semiconductor materials and devices|Advanced Materials Characterization Techniques|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides"
"2025-02-14","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Nanowire Synthesis and Applications","Semiconductor materials and interfaces","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Nanowire Synthesis and Applications|Semiconductor materials and interfaces"
"2025-02-15","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices|Semiconductor materials and devices"
"2025-02-16","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Photonic and Optical Devices","Radio Frequency Integrated Circuit Design","Analog and Mixed-Signal Circuit Design","14.0","5.0","3.0","3.0","2.0","14","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Photonic and Optical Devices|Radio Frequency Integrated Circuit Design|Analog and Mixed-Signal Circuit Design"
"2025-02-17","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","ZnO doping and properties","Catalytic Processes in Materials Science","GaN-based semiconductor devices and materials","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|ZnO doping and properties|Catalytic Processes in Materials Science|GaN-based semiconductor devices and materials"
"2025-02-18","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Advanced biosensing and bioanalysis techniques","Advancements in Photolithography Techniques","7.0","2.0","1.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Advanced biosensing and bioanalysis techniques|Advancements in Photolithography Techniques"
"2025-02-19","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Silicon Carbide Semiconductor Technologies","Advanced Memory and Neural Computing","9.0","2.0","2.0","2.0","1.0","9","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Silicon Carbide Semiconductor Technologies|Advanced Memory and Neural Computing"
"2025-02-20","Semiconductor materials and devices","Advanced Chemical Physics Studies","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","11.0","2.0","2.0","2.0","2.0","11","Semiconductor materials and devices|Advanced Chemical Physics Studies|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices"
"2025-02-21","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Ferroelectric and Negative Capacitance Devices","14.0","3.0","3.0","3.0","2.0","14","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Ferroelectric and Negative Capacitance Devices"
"2025-02-22","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","Ga2O3 and related materials","Quantum-Dot Cellular Automata","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|Ga2O3 and related materials|Quantum-Dot Cellular Automata"
"2025-02-24","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","Inorganic Chemistry and Materials","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices|Inorganic Chemistry and Materials"
"2025-02-25","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Battery Technologies Research","Advancements in Battery Materials","Copper Interconnects and Reliability","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Battery Technologies Research|Advancements in Battery Materials|Copper Interconnects and Reliability"
"2025-02-26","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Integrated Circuits and Semiconductor Failure Analysis","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Integrated Circuits and Semiconductor Failure Analysis"
"2025-02-27","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","Electron and X-Ray Spectroscopy Techniques","Ferroelectric and Negative Capacitance Devices","5.0","1.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research|Electron and X-Ray Spectroscopy Techniques|Ferroelectric and Negative Capacitance Devices"
"2025-02-28","Semiconductor materials and devices","Advancements in Battery Materials","Semiconductor materials and interfaces","Advanced Memory and Neural Computing","Integrated Circuits and Semiconductor Failure Analysis","14.0","4.0","3.0","2.0","2.0","14","Semiconductor materials and devices|Advancements in Battery Materials|Semiconductor materials and interfaces|Advanced Memory and Neural Computing|Integrated Circuits and Semiconductor Failure Analysis"
"2025-03-01","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","Catalytic Processes in Materials Science","47.0","10.0","9.0","5.0","5.0","47","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|Catalytic Processes in Materials Science"
"2025-03-03","Semiconductor materials and devices","Copper Interconnects and Reliability","Advanced Materials Characterization Techniques","Advancements in Photolithography Techniques","Molecular Junctions and Nanostructures","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Copper Interconnects and Reliability|Advanced Materials Characterization Techniques|Advancements in Photolithography Techniques|Molecular Junctions and Nanostructures"
"2025-03-04","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Anodic Oxide Films and Nanostructures","Ferroelectric and Negative Capacitance Devices","Integrated Circuits and Semiconductor Failure Analysis","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Anodic Oxide Films and Nanostructures|Ferroelectric and Negative Capacitance Devices|Integrated Circuits and Semiconductor Failure Analysis"
"2025-03-05","Semiconductor materials and devices","Advanced Memory and Neural Computing","Ferroelectric and Negative Capacitance Devices","Advancements in PLL and VCO Technologies","Low-power high-performance VLSI design","3.0","2.0","2.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Ferroelectric and Negative Capacitance Devices|Advancements in PLL and VCO Technologies|Low-power high-performance VLSI design"
"2025-03-06","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Integrated Circuits and Semiconductor Failure Analysis","9.0","2.0","2.0","2.0","2.0","9","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Integrated Circuits and Semiconductor Failure Analysis"
"2025-03-07","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Advanced Memory and Neural Computing","GaN-based semiconductor devices and materials","Integrated Circuits and Semiconductor Failure Analysis","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Advanced Memory and Neural Computing|GaN-based semiconductor devices and materials|Integrated Circuits and Semiconductor Failure Analysis"
"2025-03-08","Semiconductor materials and devices","MXene and MAX Phase Materials","Membrane Separation Technologies","","","2.0","1.0","1.0","","","2","Semiconductor materials and devices|MXene and MAX Phase Materials|Membrane Separation Technologies"
"2025-03-09","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Ferroelectric and Negative Capacitance Devices","Thin-Film Transistor Technologies","Advanced Memory and Neural Computing","31.0","17.0","7.0","6.0","5.0","31","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Ferroelectric and Negative Capacitance Devices|Thin-Film Transistor Technologies|Advanced Memory and Neural Computing"
"2025-03-10","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Ferroelectric and Negative Capacitance Devices","Advanced ceramic materials synthesis","Advancements in Semiconductor Devices and Circuit Design","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Ferroelectric and Negative Capacitance Devices|Advanced ceramic materials synthesis|Advancements in Semiconductor Devices and Circuit Design"
"2025-03-11","Semiconductor materials and devices","3D IC and TSV technologies","Advanced Battery Materials and Technologies","Advanced Optical Network Technologies","Advancements in Semiconductor Devices and Circuit Design","6.0","1.0","1.0","1.0","1.0","6","Semiconductor materials and devices|3D IC and TSV technologies|Advanced Battery Materials and Technologies|Advanced Optical Network Technologies|Advancements in Semiconductor Devices and Circuit Design"
"2025-03-12","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced ceramic materials synthesis","Ferroelectric and Negative Capacitance Devices","Neuropeptides and Animal Physiology","5.0","2.0","1.0","1.0","1.0","5","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced ceramic materials synthesis|Ferroelectric and Negative Capacitance Devices|Neuropeptides and Animal Physiology"
"2025-03-13","Semiconductor materials and devices","Silicon Nanostructures and Photoluminescence","Advanced Memory and Neural Computing","Advancements in Photolithography Techniques","Advancements in Semiconductor Devices and Circuit Design","8.0","2.0","1.0","1.0","1.0","8","Semiconductor materials and devices|Silicon Nanostructures and Photoluminescence|Advanced Memory and Neural Computing|Advancements in Photolithography Techniques|Advancements in Semiconductor Devices and Circuit Design"
"2025-03-14","Semiconductor materials and devices","3D IC and TSV technologies","Copper Interconnects and Reliability","Electron and X-Ray Spectroscopy Techniques","Ferroelectric and Piezoelectric Materials","4.0","1.0","1.0","1.0","1.0","4","Semiconductor materials and devices|3D IC and TSV technologies|Copper Interconnects and Reliability|Electron and X-Ray Spectroscopy Techniques|Ferroelectric and Piezoelectric Materials"
"2025-03-15","Semiconductor materials and devices","","","","","1.0","","","","","1","Semiconductor materials and devices"
"2025-03-16","Semiconductor materials and devices","Ga2O3 and related materials","Integrated Circuits and Semiconductor Failure Analysis","Advancements in Semiconductor Devices and Circuit Design","Diamond and Carbon-based Materials Research","4.0","2.0","2.0","1.0","1.0","4","Semiconductor materials and devices|Ga2O3 and related materials|Integrated Circuits and Semiconductor Failure Analysis|Advancements in Semiconductor Devices and Circuit Design|Diamond and Carbon-based Materials Research"
"2025-03-17","Semiconductor materials and devices","Ferroelectric and Negative Capacitance Devices","2D Materials and Applications","Anodic Oxide Films and Nanostructures","Catalytic Processes in Materials Science","4.0","2.0","1.0","1.0","1.0","4","Semiconductor materials and devices|Ferroelectric and Negative Capacitance Devices|2D Materials and Applications|Anodic Oxide Films and Nanostructures|Catalytic Processes in Materials Science"
"2025-03-18","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Ammonia Synthesis and Nitrogen Reduction","Carbon Nanotubes in Composites","8.0","3.0","3.0","1.0","1.0","8","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Ammonia Synthesis and Nitrogen Reduction|Carbon Nanotubes in Composites"
"2025-03-19","Semiconductor materials and devices","Semiconductor Lasers and Optical Devices","Integrated Circuits and Semiconductor Failure Analysis","GaN-based semiconductor devices and materials","Nanowire Synthesis and Applications","12.0","4.0","3.0","2.0","2.0","12","Semiconductor materials and devices|Semiconductor Lasers and Optical Devices|Integrated Circuits and Semiconductor Failure Analysis|GaN-based semiconductor devices and materials|Nanowire Synthesis and Applications"
"2025-03-20","Semiconductor materials and devices","Advanced Memory and Neural Computing","Electronic and Structural Properties of Oxides","Thin-Film Transistor Technologies","Advanced materials and composites","7.0","2.0","2.0","2.0","1.0","7","Semiconductor materials and devices|Advanced Memory and Neural Computing|Electronic and Structural Properties of Oxides|Thin-Film Transistor Technologies|Advanced materials and composites"
"2025-03-21","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advanced DC-DC Converters","Advanced ceramic materials synthesis","Advancements in Battery Materials","12.0","2.0","1.0","1.0","1.0","12","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advanced DC-DC Converters|Advanced ceramic materials synthesis|Advancements in Battery Materials"
"2025-03-22","Nanofabrication and Lithography Techniques","Optical Coatings and Gratings","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Nanofabrication and Lithography Techniques|Optical Coatings and Gratings|Semiconductor materials and devices"
"2025-03-23","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Semiconductor materials and devices","","","1.0","1.0","1.0","","","1","Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Semiconductor materials and devices"
"2025-03-24","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Copper Interconnects and Reliability","Integrated Circuits and Semiconductor Failure Analysis","Semiconductor materials and interfaces","29.0","13.0","5.0","4.0","3.0","29","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Copper Interconnects and Reliability|Integrated Circuits and Semiconductor Failure Analysis|Semiconductor materials and interfaces"
"2025-03-25","Semiconductor materials and devices","Advanced Materials Characterization Techniques","GaN-based semiconductor devices and materials","Molecular Junctions and Nanostructures","nanoparticles nucleation surface interactions","7.0","2.0","2.0","2.0","2.0","7","Semiconductor materials and devices|Advanced Materials Characterization Techniques|GaN-based semiconductor devices and materials|Molecular Junctions and Nanostructures|nanoparticles nucleation surface interactions"
"2025-03-26","Semiconductor materials and devices","GaN-based semiconductor devices and materials","Integrated Circuits and Semiconductor Failure Analysis","Acoustic Wave Resonator Technologies","Advancements in Photolithography Techniques","8.0","2.0","2.0","1.0","1.0","8","Semiconductor materials and devices|GaN-based semiconductor devices and materials|Integrated Circuits and Semiconductor Failure Analysis|Acoustic Wave Resonator Technologies|Advancements in Photolithography Techniques"
"2025-03-27","Semiconductor materials and devices","Catalysis and Oxidation Reactions","Diamond and Carbon-based Materials Research","Electron and X-Ray Spectroscopy Techniques","Metal and Thin Film Mechanics","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Catalysis and Oxidation Reactions|Diamond and Carbon-based Materials Research|Electron and X-Ray Spectroscopy Techniques|Metal and Thin Film Mechanics"
"2025-03-28","Semiconductor materials and devices","Innovation Policy and R&D","Advancements in Semiconductor Devices and Circuit Design","ZnO doping and properties","Advancements in Battery Materials","10.0","3.0","2.0","2.0","1.0","10","Semiconductor materials and devices|Innovation Policy and R&D|Advancements in Semiconductor Devices and Circuit Design|ZnO doping and properties|Advancements in Battery Materials"
"2025-03-29","Semiconductor materials and devices","Acoustic Wave Resonator Technologies","Electronic and Structural Properties of Oxides","Integrated Circuits and Semiconductor Failure Analysis","Semiconductor materials and interfaces","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Electronic and Structural Properties of Oxides|Integrated Circuits and Semiconductor Failure Analysis|Semiconductor materials and interfaces"
"2025-03-30","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Advanced Memory and Neural Computing","Ferroelectric and Negative Capacitance Devices","41.0","22.0","11.0","6.0","5.0","41","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Advanced Memory and Neural Computing|Ferroelectric and Negative Capacitance Devices"
"2025-03-31","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced Memory and Neural Computing","Advanced Surface Polishing Techniques","Integrated Circuits and Semiconductor Failure Analysis","12.0","4.0","2.0","2.0","2.0","12","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced Memory and Neural Computing|Advanced Surface Polishing Techniques|Integrated Circuits and Semiconductor Failure Analysis"
"2025-04-01","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced Memory and Neural Computing","Catalytic Processes in Materials Science","Advancements in Battery Materials","45.0","11.0","6.0","6.0","5.0","45","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced Memory and Neural Computing|Catalytic Processes in Materials Science|Advancements in Battery Materials"
"2025-04-02","Semiconductor materials and devices","Copper Interconnects and Reliability","Ferroelectric and Piezoelectric Materials","Ferroelectric and Negative Capacitance Devices","Metal and Thin Film Mechanics","15.0","11.0","5.0","2.0","2.0","15","Semiconductor materials and devices|Copper Interconnects and Reliability|Ferroelectric and Piezoelectric Materials|Ferroelectric and Negative Capacitance Devices|Metal and Thin Film Mechanics"
"2025-04-03","Semiconductor materials and devices","Catalytic Processes in Materials Science","Electronic and Structural Properties of Oxides","Nanowire Synthesis and Applications","Thin-Film Transistor Technologies","6.0","2.0","2.0","2.0","2.0","6","Semiconductor materials and devices|Catalytic Processes in Materials Science|Electronic and Structural Properties of Oxides|Nanowire Synthesis and Applications|Thin-Film Transistor Technologies"
"2025-04-04","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Advanced Surface Polishing Techniques","Diamond and Carbon-based Materials Research","Electron and X-Ray Spectroscopy Techniques","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Advanced Surface Polishing Techniques|Diamond and Carbon-based Materials Research|Electron and X-Ray Spectroscopy Techniques"
"2025-04-05","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Silicon Carbide Semiconductor Technologies","Ferroelectric and Negative Capacitance Devices","Integrated Circuits and Semiconductor Failure Analysis","4.0","3.0","2.0","1.0","1.0","4","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Silicon Carbide Semiconductor Technologies|Ferroelectric and Negative Capacitance Devices|Integrated Circuits and Semiconductor Failure Analysis"
"2025-04-07","Semiconductor materials and devices","Advanced ceramic materials synthesis","Ferroelectric and Negative Capacitance Devices","Ferroelectric and Piezoelectric Materials","Ion-surface interactions and analysis","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|Advanced ceramic materials synthesis|Ferroelectric and Negative Capacitance Devices|Ferroelectric and Piezoelectric Materials|Ion-surface interactions and analysis"
"2025-04-08","Semiconductor materials and devices","Catalytic Processes in Materials Science","Advancements in Solid Oxide Fuel Cells","Electronic and Structural Properties of Oxides","Electron and X-Ray Spectroscopy Techniques","5.0","4.0","2.0","2.0","1.0","5","Semiconductor materials and devices|Catalytic Processes in Materials Science|Advancements in Solid Oxide Fuel Cells|Electronic and Structural Properties of Oxides|Electron and X-Ray Spectroscopy Techniques"
"2025-04-09","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Semiconductor materials and interfaces","Advanced Data Storage Technologies","Advanced Memory and Neural Computing","9.0","3.0","3.0","1.0","1.0","9","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Semiconductor materials and interfaces|Advanced Data Storage Technologies|Advanced Memory and Neural Computing"
"2025-04-10","Semiconductor materials and devices","Electronic and Structural Properties of Oxides","Anodic Oxide Films and Nanostructures","Catalytic Processes in Materials Science","Nanofabrication and Lithography Techniques","6.0","2.0","1.0","1.0","1.0","6","Semiconductor materials and devices|Electronic and Structural Properties of Oxides|Anodic Oxide Films and Nanostructures|Catalytic Processes in Materials Science|Nanofabrication and Lithography Techniques"
"2025-04-11","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","GaN-based semiconductor devices and materials","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|GaN-based semiconductor devices and materials"
"2025-04-12","Semiconductor materials and devices","GaN-based semiconductor devices and materials","Metal and Thin Film Mechanics","Silicon Carbide Semiconductor Technologies","Silicon and Solar Cell Technologies","2.0","1.0","1.0","1.0","1.0","2","Semiconductor materials and devices|GaN-based semiconductor devices and materials|Metal and Thin Film Mechanics|Silicon Carbide Semiconductor Technologies|Silicon and Solar Cell Technologies"
"2025-04-13","Semiconductor materials and devices","Advanced Memory and Neural Computing","Advancements in Semiconductor Devices and Circuit Design","Analog and Mixed-Signal Circuit Design","Analytical Chemistry and Sensors","3.0","1.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Advanced Memory and Neural Computing|Advancements in Semiconductor Devices and Circuit Design|Analog and Mixed-Signal Circuit Design|Analytical Chemistry and Sensors"
"2025-04-14","Semiconductor materials and devices","Advancements in Battery Materials","Advancements in Semiconductor Devices and Circuit Design","VLSI and Analog Circuit Testing","Advanced Memory and Neural Computing","9.0","2.0","2.0","2.0","1.0","9","Semiconductor materials and devices|Advancements in Battery Materials|Advancements in Semiconductor Devices and Circuit Design|VLSI and Analog Circuit Testing|Advanced Memory and Neural Computing"
"2025-04-15","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Integrated Circuits and Semiconductor Failure Analysis","Advanced Electron Microscopy Techniques and Applications","Electronic and Structural Properties of Oxides","5.0","2.0","2.0","1.0","1.0","5","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Integrated Circuits and Semiconductor Failure Analysis|Advanced Electron Microscopy Techniques and Applications|Electronic and Structural Properties of Oxides"
"2025-04-16","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Electronic and Structural Properties of Oxides","CCD and CMOS Imaging Sensors","Catalytic Processes in Materials Science","7.0","2.0","2.0","1.0","1.0","7","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Electronic and Structural Properties of Oxides|CCD and CMOS Imaging Sensors|Catalytic Processes in Materials Science"
"2025-04-17","Semiconductor materials and devices","Advancements in Semiconductor Devices and Circuit Design","Nanowire Synthesis and Applications","Electronic and Structural Properties of Oxides","Integrated Circuits and Semiconductor Failure Analysis","12.0","7.0","4.0","3.0","3.0","12","Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Nanowire Synthesis and Applications|Electronic and Structural Properties of Oxides|Integrated Circuits and Semiconductor Failure Analysis"
"2025-04-18","Semiconductor materials and devices","Diamond and Carbon-based Materials Research","Copper-based nanomaterials and applications","Ion-surface interactions and analysis","Molecular Junctions and Nanostructures","3.0","2.0","1.0","1.0","1.0","3","Semiconductor materials and devices|Diamond and Carbon-based Materials Research|Copper-based nanomaterials and applications|Ion-surface interactions and analysis|Molecular Junctions and Nanostructures"
