date,pub_count,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z,pub_4w,pub_growth,pub_z,y_up_5d,top1,top2,top3,top4,top5,top1_count,top2_count,top3_count,top4_count,top5_count,total_publications,top1_share,top2_share,top3_share,top4_share,top5_share,top_list
2025-02-07,5,114.45499999999998,-0.0214594109348952,-0.004150102660434,14079870,226012578.0,0.6125465987894336,1.2821224395135409,71.0,1.5,0.3269192548681319,0,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,5.0,4.0,2.0,1.0,1.0,15.0,1.0,0.8,0.4,0.2,0.2,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing
2025-02-10,2,113.245,-0.0105718404613165,0.0086096516402489,10275419,220564072.0,-0.2702049805857582,0.3107444545303405,72.0,-0.6,-0.42364096524344874,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Antibiotic Resistance in Bacteria,Genomics and Phylogenetic Studies,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Genomics and Phylogenetic Studies
2025-02-11,3,111.645,-0.014128659101947,0.035738277576246,10112465,216036398.0,-0.0158586233807107,0.260070958662059,71.0,0.5,-0.1709550987573183,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Bacterial biofilms and quorum sensing,Cancer Research and Treatments,Cell Image Analysis Techniques,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Cancer Research and Treatments|Cell Image Analysis Techniques
2025-02-12,1,112.72,0.0096287339334497,0.029764017033357,12616940,213234986.0,0.247662167433954,0.9391170180908324,72.0,-0.6666666666666667,-0.6725933159288386,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Vibrio bacteria research studies,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Vibrio bacteria research studies
2025-02-13,3,113.905,0.0105127750177431,0.0122909442078926,8451897,206111390.0,-0.3301151467788544,-0.304024696791593,74.0,2.0,-0.16457091116408545,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Botanical Research and Chemistry,CRISPR and Genetic Engineering,"Genetics, Aging, and Longevity in Model Organisms",3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,"Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Botanical Research and Chemistry|CRISPR and Genetic Engineering|Genetics, Aging, and Longevity in Model Organisms"
2025-02-14,0,113.98,0.0006584434397085,0.0039919284084926,11612257,209693082.0,0.3739231559494869,0.6824199189470693,73.0,-1.0,-0.9212544629144279,1,,,,,,,,,,,,,,,,,
2025-02-18,5,114.22,0.0021056325671169,-0.0082735072666783,10075660,211148336.0,-0.1323254385430842,0.23755608950026,76.0,,0.3515782888400151,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Escherichia coli research studies,Microbial Metabolic Engineering and Bioproduction,Photosynthetic Processes and Mechanisms,5.0,2.0,2.0,2.0,1.0,15.0,1.0,0.4,0.4,0.4,0.2,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Microbial Metabolic Engineering and Bioproduction|Photosynthetic Processes and Mechanisms
2025-02-19,3,115.635,0.0123883733146559,-0.0258572231590782,9155882,210510527.0,-0.0912871216376892,-0.0627090298696766,72.0,-0.4,-0.1595090532508139,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,CRISPR and Genetic Engineering,Enzyme Structure and Function,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|CRISPR and Genetic Engineering|Enzyme Structure and Function
2025-02-20,2,116.075,0.0038050763177237,-0.0412233469739393,8325030,208002435.0,-0.0907451625086473,-0.3609305450342994,67.0,-0.33333333333333337,-0.41441778395417356,0,Bacterial Genetics and Biotechnology,Enzyme Structure and Function,Genomics and Phylogenetic Studies,Lipid Membrane Structure and Behavior,Streptococcal Infections and Treatments,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Enzyme Structure and Function|Genomics and Phylogenetic Studies|Lipid Membrane Structure and Behavior|Streptococcal Infections and Treatments
2025-02-21,2,115.305,-0.0066336420417832,-0.0211179046875678,10042405,206250415.0,0.2062905479019294,0.2316527866964394,68.0,0.0,-0.41237054703613735,0,Bacterial Genetics and Biotechnology,Biochemical and Structural Characterization,Evolution and Genetic Dynamics,Gene Regulatory Network Analysis,Probiotics and Fermented Foods,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Biochemical and Structural Characterization|Evolution and Genetic Dynamics|Gene Regulatory Network Analysis|Probiotics and Fermented Foods
2025-02-24,1,114.435,-0.0075452061922727,-0.0394547122820815,9446547,205289550.0,-0.0593341933530862,0.0371078290426594,65.0,-0.5,-0.6671243849949913,0,Bacterial Genetics and Biotechnology,Escherichia coli research studies,Microbial Metabolic Engineering and Bioproduction,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Escherichia coli research studies|Microbial Metabolic Engineering and Bioproduction
2025-02-25,2,113.275,-0.0101367588587407,-0.0267490620172147,11750168,204609376.0,0.2438585231196117,0.7288730602514955,62.0,1.0,-0.40571595400136196,0,Antibiotic Resistance in Bacteria,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Cancer Research and Treatments,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Antibiotic Resistance in Bacteria|Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Cancer Research and Treatments
2025-02-26,5,112.645,-0.0055616861619952,-0.0030183319277375,7920755,201987758.0,-0.3259028296446484,-0.529466233845656,65.0,1.5,0.3735810162958268,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Bacterial biofilms and quorum sensing,Genomics and Phylogenetic Studies,Glycosylation and Glycoproteins Research,5.0,2.0,1.0,1.0,1.0,13.0,1.0,0.4,0.2,0.2,0.2,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Bacterial biofilms and quorum sensing|Genomics and Phylogenetic Studies|Glycosylation and Glycoproteins Research
2025-02-27,3,111.29,-0.0120289404767189,0.0031000089855333,9407106,200486343.0,0.1876526921991652,0.0220516585158684,64.0,-0.4,-0.14838006166659218,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Advanced biosensing and bioanalysis techniques,Bacteriophages and microbial interactions,Escherichia coli research studies,3.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Advanced biosensing and bioanalysis techniques|Bacteriophages and microbial interactions|Escherichia coli research studies
2025-02-28,1,112.87,0.0141971426004134,-0.006600513865509,9296889,200664661.0,-0.0117163556996168,-0.0158423046488874,63.0,-0.6666666666666667,-0.6691258527004655,0,Bacterial Genetics and Biotechnology,Microbial Community Ecology and Physiology,Vibrio bacteria research studies,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Microbial Community Ecology and Physiology|Vibrio bacteria research studies
2025-03-03,15,109.92,-0.0261362629573845,0.0101892285298397,11220206,202762841.0,0.2068774834248317,0.5890595993194303,76.0,14.0,2.8951771889060858,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,CRISPR and Genetic Engineering,Bacteriophages and microbial interactions,DNA Repair Mechanisms,15.0,8.0,3.0,2.0,2.0,43.0,1.0,0.5333333333333333,0.2,0.13333333333333333,0.13333333333333333,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|CRISPR and Genetic Engineering|Bacteriophages and microbial interactions|DNA Repair Mechanisms
2025-03-04,2,110.245,0.0029566957787481,-0.0014966665154881,16074065,208780592.0,0.4325998114473122,1.7264744096233555,60.0,-0.8666666666666667,-0.415169708895656,0,Bacterial Genetics and Biotechnology,DNA Repair Mechanisms,Gene Regulatory Network Analysis,vaccines and immunoinformatics approaches,,2.0,1.0,1.0,1.0,,5.0,1.0,0.5,0.5,0.5,,Bacterial Genetics and Biotechnology|DNA Repair Mechanisms|Gene Regulatory Network Analysis|vaccines and immunoinformatics approaches
2025-03-05,1,112.305,0.0186856546782165,-0.0142914384933884,11757543,210192013.0,-0.268539538691675,0.7164310805919128,59.0,-0.5,-0.6669706618979143,0,Bacterial Genetics and Biotechnology,Metalloenzymes and iron-sulfur proteins,Microbial Fuel Cells and Bioremediation,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Metalloenzymes and iron-sulfur proteins|Microbial Fuel Cells and Bioremediation
2025-03-06,2,111.635,-0.0059658964427228,-0.0186321494155059,9954699,210307253.0,-0.1533350973073201,0.1809637786252007,60.0,1.0,-0.4057988603740621,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Clostridium difficile and Clostridium perfringens research,Genomics and Phylogenetic Studies,Vibrio bacteria research studies,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Clostridium difficile and Clostridium perfringens research|Genomics and Phylogenetic Studies|Vibrio bacteria research studies
2025-03-07,3,112.125,0.0043893044296143,-0.0130657748049052,10545590,212121393.0,0.0593579976652232,0.3603174285063687,61.0,0.5,-0.1263963663460194,0,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Escherichia coli research studies,Protein Structure and Dynamics,3.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Escherichia coli research studies|Protein Structure and Dynamics
2025-03-10,4,111.04,-0.0096767001114828,0.0104016570605187,12035530,210077053.0,0.1412855990039438,0.7734187585591645,60.0,0.33333333333333326,0.1507845370808816,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,Biochemical and Structural Characterization,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Biochemical and Structural Characterization
2025-03-11,4,110.08,-0.0086455331412101,0.0004542151162789,12284306,212085940.0,0.0206701325159757,0.830154274307893,62.0,0.0,0.14439552510957718,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,Bacteriophages and microbial interactions,Enzyme Structure and Function,4.0,1.0,1.0,1.0,1.0,10.0,1.0,0.25,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Bacteriophages and microbial interactions|Enzyme Structure and Function
2025-03-12,8,110.7,0.0056322674418602,0.0028455284552844,8895129,210868604.0,-0.2758948694374757,-0.2177334474996621,67.0,1.0,1.2540707248948169,1,Bacterial Genetics and Biotechnology,CRISPR and Genetic Engineering,Antibiotic Resistance in Bacteria,Mycobacterium research and diagnosis,Gene Regulatory Network Analysis,8.0,4.0,2.0,2.0,1.0,19.0,1.0,0.5,0.25,0.25,0.125,Bacterial Genetics and Biotechnology|CRISPR and Genetic Engineering|Antibiotic Resistance in Bacteria|Mycobacterium research and diagnosis|Gene Regulatory Network Analysis
2025-03-13,2,109.555,-0.0103432700993677,0.0010040618867237,7598566,205850230.0,-0.1457610114479509,-0.7437767263831173,68.0,-0.75,-0.42376981254420343,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Escherichia coli research studies,Microbial Fuel Cells and Bioremediation,Porphyrin Metabolism and Disorders,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Microbial Fuel Cells and Bioremediation|Porphyrin Metabolism and Disorders
2025-03-14,6,110.66,0.0100862580439049,-0.0028013735767213,7379531,204777864.0,-0.0288258337165197,-0.8485678638611229,71.0,2.0,0.7294321492119008,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Enzyme Structure and Function,Bacterial biofilms and quorum sensing,Clostridium difficile and Clostridium perfringens research,6.0,2.0,2.0,1.0,1.0,17.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Enzyme Structure and Function|Bacterial biofilms and quorum sensing|Clostridium difficile and Clostridium perfringens research
2025-03-17,4,112.195,0.0138713175492499,-0.001158696911627,7078849,200244456.0,-0.0407454078043713,-0.9858997003055922,75.0,-0.33333333333333337,0.16250415376531557,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Escherichia coli research studies,Fungal and yeast genetics research,Genomics and Phylogenetic Studies,4.0,1.0,1.0,1.0,1.0,11.0,1.0,0.25,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Escherichia coli research studies|Fungal and yeast genetics research|Genomics and Phylogenetic Studies
2025-03-18,0,110.13,-0.0184054547885378,-0.0009534186870061,7801015,197969811.0,0.1020174324950284,-0.6666032632859351,70.0,-1.0,-0.9766288285729515,0,,,,,,,,,,,,,,,,,
2025-03-19,0,111.015,0.008035957504767,-0.0261676350042787,6697624,195511553.0,-0.1414419790245243,-1.158030106754692,67.0,,-0.9624328090466754,0,,,,,,,,,,,,,,,,,
2025-03-20,2,109.665,-0.012160518848804,-0.0101217343728627,8529577,195716100.0,0.2735228194356685,-0.3610017402822864,67.0,,-0.38062755027987766,0,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Streptococcal Infections and Treatments,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Streptococcal Infections and Treatments
2025-03-21,2,110.35,0.0062462955364064,-0.0272315360217491,7699083,193372778.0,-0.097366375847243,-0.6846712369191715,67.0,0.0,-0.3739279951613909,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Enzyme Structure and Function,Protist diversity and phylogeny,"Yersinia bacterium, plague, ectoparasites research",2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,"Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Enzyme Structure and Function|Protist diversity and phylogeny|Yersinia bacterium, plague, ectoparasites research"
2025-03-24,2,112.065,0.0155414589941096,-0.0675054655780127,5785086,189711317.0,-0.248600645037857,-1.5944056926611467,68.0,0.0,-0.367240872160716,0,Bacterial Genetics and Biotechnology,Glycosylation and Glycoproteins Research,Lipid Membrane Structure and Behavior,Microbial infections and disease research,Protein Structure and Dynamics,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Glycosylation and Glycoproteins Research|Lipid Membrane Structure and Behavior|Microbial infections and disease research|Protein Structure and Dynamics
2025-03-25,4,110.025,-0.0182037210547449,-0.0793001590547604,7955528,185916677.0,0.3751788651024375,-0.5465328562551431,70.0,1.0,0.20104291104377559,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,DNA Repair Mechanisms,4.0,2.0,1.0,1.0,1.0,10.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|DNA Repair Mechanisms
2025-03-26,4,108.11,-0.0174051351965464,-0.0408842845250206,8853109,186849031.0,0.1128248181641746,-0.1912124074738243,69.0,0.0,0.20104291104377559,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Bacillus and Francisella bacterial research,Bacterial biofilms and quorum sensing,4.0,2.0,2.0,1.0,1.0,12.0,1.0,0.5,0.5,0.25,0.25,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Bacillus and Francisella bacterial research|Bacterial biofilms and quorum sensing
2025-03-27,1,108.555,0.0041161779668856,-0.0699184745060108,7375200,184817125.0,-0.1669367224553544,-0.7810687141863434,67.0,-0.75,-0.6546467721125807,0,Bacterial Genetics and Biotechnology,Gene Regulatory Network Analysis,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Gene Regulatory Network Analysis|RNA and protein synthesis mechanisms
2025-03-28,0,107.345,-0.0111464234719728,-0.1111835670035865,8281157,183801393.0,0.1228382959106193,-0.3991235249152554,66.0,-1.0,-0.9319528240679588,0,,,,,,,,,,,,,,,,,
2025-03-31,4,104.5,-0.0265033303833434,-0.0947368421052632,18307659,190888846.0,1.2107610083953246,2.130339676841391,55.0,,0.20919304097265062,0,Bacterial Genetics and Biotechnology,Microbial Metabolic Engineering and Bioproduction,CRISPR and Genetic Engineering,Enzyme Structure and Function,Metal-Catalyzed Oxygenation Mechanisms,4.0,2.0,1.0,1.0,1.0,11.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|Microbial Metabolic Engineering and Bioproduction|CRISPR and Genetic Engineering|Enzyme Structure and Function|Metal-Catalyzed Oxygenation Mechanisms
2025-04-01,10,101.3,-0.0306220095693779,-0.1025666337611056,19915248,194730029.0,0.0878096429477957,2.3286346167203216,63.0,1.5,1.8835097322800292,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Microbial Metabolic Engineering and Bioproduction,Antibiotic Resistance in Bacteria,10.0,5.0,4.0,2.0,1.0,30.0,1.0,0.5,0.4,0.2,0.1,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Microbial Metabolic Engineering and Bioproduction|Antibiotic Resistance in Bacteria
2025-04-02,4,103.69,0.0235932872655479,-0.066882052271193,15750336,198722822.0,-0.2091318169876669,1.5598440701547462,66.0,-0.6,0.1883509732280029,0,Bacterial Genetics and Biotechnology,Bacterial biofilms and quorum sensing,RNA and protein synthesis mechanisms,Antibiotic Resistance in Bacteria,Biochemical and Structural Characterization,4.0,2.0,2.0,1.0,1.0,12.0,1.0,0.5,0.5,0.25,0.25,Bacterial Genetics and Biotechnology|Bacterial biofilms and quorum sensing|RNA and protein synthesis mechanisms|Antibiotic Resistance in Bacteria|Biochemical and Structural Characterization
2025-04-03,3,100.965,-0.0262802584627254,-0.0850789877680384,12183182,200951305.0,-0.2264811366563862,0.7599202145905585,67.0,-0.25,-0.08976831396100714,0,Bacterial Genetics and Biotechnology,Protein Structure and Dynamics,Enzyme Structure and Function,Evolution and Genetic Dynamics,Gut microbiota and health,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Protein Structure and Dynamics|Enzyme Structure and Function|Evolution and Genetic Dynamics|Gut microbiota and health
2025-04-04,2,95.41,-0.0550190660129749,0.0024630541871921,27079851,217485566.0,1.2227239977207924,3.098649369579473,66.0,-0.33333333333333337,-0.37253850293817947,1,Bacterial Genetics and Biotechnology,Enzyme Structure and Function,Protein Structure and Dynamics,RNA and protein synthesis mechanisms,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Enzyme Structure and Function|Protein Structure and Dynamics|RNA and protein synthesis mechanisms
2025-04-07,3,94.6,-0.008489676134577,0.0403805496828753,26315801,231765837.0,-0.0282147047264034,2.8914063684811806,65.0,0.5,-0.08753454994598245,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,RNA and protein synthesis mechanisms,Cancer Research and Treatments,RNA Interference and Gene Delivery,3.0,2.0,2.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|RNA and protein synthesis mechanisms|Cancer Research and Treatments|RNA Interference and Gene Delivery
2025-04-08,2,90.91,-0.0390063424947145,0.0801341986580133,24277824,243759355.0,-0.0774430920799257,2.5691999083431742,63.0,-0.33333333333333337,-0.3703384805406952,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Pneumonia and Respiratory Infections,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Pneumonia and Respiratory Infections
2025-04-09,2,96.755,0.0642943570564293,-0.0030489380393776,39726384,274590610.0,0.6363239143672843,3.7220055127619225,57.0,0.0,-0.3759439651300775,0,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,Antibiotic Resistance in Bacteria,RNA and protein synthesis mechanisms,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|Antibiotic Resistance in Bacteria|RNA and protein synthesis mechanisms
2025-04-10,1,92.375,-0.0452689783473722,0.0512584573748309,26062561,293054605.0,-0.3439483190818474,2.508223056573041,56.0,-0.5,-0.656569870958547,1,Bacterial Genetics and Biotechnology,Insect Resistance and Genetics,RNA and protein synthesis mechanisms,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Insect Resistance and Genetics|RNA and protein synthesis mechanisms
2025-04-11,2,95.645,0.0353991880920161,0.0076323906111139,18158169,303833243.0,-0.3032853141331736,1.5240179106071752,52.0,1.0,-0.3759439651300775,1,Bacterial Genetics and Biotechnology,Antimicrobial Resistance in Staphylococcus,Bacterial biofilms and quorum sensing,DNA Repair Mechanisms,Escherichia coli research studies,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Antimicrobial Resistance in Staphylococcus|Bacterial biofilms and quorum sensing|DNA Repair Mechanisms|Escherichia coli research studies
2025-04-14,1,98.42,0.0290135396518376,0.0062487299329403,16657324,313411718.0,-0.0826539834495427,1.2753991281990718,49.0,-0.5,-0.656569870958547,1,Bacterial Genetics and Biotechnology,Escherichia coli research studies,Lipid Membrane Structure and Behavior,,,1.0,1.0,1.0,,,3.0,1.0,1.0,1.0,,,Bacterial Genetics and Biotechnology|Escherichia coli research studies|Lipid Membrane Structure and Behavior
2025-04-15,0,98.195,-0.0022861207071733,0.0239828911859056,10652610,316263313.0,-0.3604849134230684,0.1028903569601033,49.0,-1.0,-0.932625083122936,1,,,,,,,,,,,,,,,,,
2025-04-16,3,96.46,-0.0176689240796372,0.0630831432718224,10598070,320163759.0,-0.0051198720313613,0.0804870851747081,52.0,,-0.0874785968903499,1,Bacterial Genetics and Biotechnology,Antibiotic Resistance in Bacteria,Bacterial biofilms and quorum sensing,Microbial Metabolic Engineering and Bioproduction,Microtubule and mitosis dynamics,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|Antibiotic Resistance in Bacteria|Bacterial biofilms and quorum sensing|Microbial Metabolic Engineering and Bioproduction|Microtubule and mitosis dynamics
2025-04-17,2,97.11,0.0067385444743934,0.0476264030480897,11621121,323255303.0,0.0965318213599268,0.315740615194337,52.0,-0.33333333333333337,-0.3701017560745574,1,Bacterial Genetics and Biotechnology,Escherichia coli research studies,Antibiotic Resistance in Bacteria,RNA and protein synthesis mechanisms,,2.0,2.0,1.0,1.0,,6.0,1.0,1.0,0.5,0.5,,Bacterial Genetics and Biotechnology|Escherichia coli research studies|Antibiotic Resistance in Bacteria|RNA and protein synthesis mechanisms
2025-04-21,4,96.375,-0.0075687364843992,0.0686900129701686,13257245,328813465.0,0.1407888275150048,0.6511754153307375,54.0,1.0,0.190735881202104,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacterial Infections and Vaccines,Bacteriophages and microbial interactions,Biochemical and Structural Characterization,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacterial Infections and Vaccines|Bacteriophages and microbial interactions|Biochemical and Structural Characterization
2025-04-22,1,99.035,0.0276005188067445,0.0432170444792245,15032941,338061320.0,0.1339415542218613,0.9686259399317776,53.0,-0.75,-0.647989125299521,1,Bacterial Genetics and Biotechnology,,,,,1.0,,,,,1.0,1.0,,,,,Bacterial Genetics and Biotechnology
2025-04-23,0,100.55,0.0152976220528096,0.0419194430631526,16720248,346826040.0,0.1122406453933397,1.2328171794398122,49.0,-1.0,-0.917029851857385,1,,,,,,,,,,,,,,,,,
2025-04-24,3,102.545,0.0198408751864744,0.0111658296357697,14025257,351998188.0,-0.1611812815216616,0.7555649202189318,48.0,,-0.07157306160838126,1,Bacterial Genetics and Biotechnology,RNA and protein synthesis mechanisms,Bacteriophages and microbial interactions,Genomics and Phylogenetic Studies,Microbial Metabolic Engineering and Bioproduction,3.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,Bacterial Genetics and Biotechnology|RNA and protein synthesis mechanisms|Bacteriophages and microbial interactions|Genomics and Phylogenetic Studies|Microbial Metabolic Engineering and Bioproduction
2025-04-25,2,101.735,-0.0078989711833828,0.0325846562146754,9488701,354111689.0,-0.3234561762397652,-0.2888806304197912,49.0,-0.33333333333333337,-0.3588983824947715,1,Bacterial Genetics and Biotechnology,Bacteriophages and microbial interactions,CRISPR and Genetic Engineering,Probiotics and Fermented Foods,RNA and protein synthesis mechanisms,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,Bacterial Genetics and Biotechnology|Bacteriophages and microbial interactions|CRISPR and Genetic Engineering|Probiotics and Fermented Foods|RNA and protein synthesis mechanisms
2025-04-28,0,102.995,0.0123851181992431,0.0122336035729888,8715272,354545804.0,-0.081510524991777,-0.5130284410257846,49.0,-1.0,-0.9098467388932424,1,,,,,,,,,,,,,,,,,
