date,pub_count,close_mean,ret_1d,ret_fwd_5d,volume_sum,vol_4w,vol_growth,vol_z,pub_4w,pub_growth,pub_z,y_up_5d,top1,top2,top3,top4,top5,top1_count,top2_count,top3_count,top4_count,top5_count,total_publications,top1_share,top2_share,top3_share,top4_share,top5_share,top_list
2025-01-23,8,251.11,-0.0015109944729412,-0.0762813109792522,7271961,157814329.0,-0.2783973309290366,-0.487355477274851,610.0,1.6666666666666665,-0.21178770766017374,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,ZnO doping and properties,Acoustic Wave Resonator Technologies,8.0,3.0,2.0,2.0,1.0,24.0,1.0,0.375,0.25,0.25,0.125,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|ZnO doping and properties|Acoustic Wave Resonator Technologies
2025-01-24,7,246.085,-0.0200111504918164,-0.0618079119003595,7349783,155469756.0,0.0107016525528671,-0.4545869191540044,595.0,-0.125,-0.2326307559976903,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,ZnO doping and properties,Acoustic Wave Resonator Technologies,Gas Sensing Nanomaterials and Sensors,7.0,3.0,2.0,1.0,1.0,17.0,1.0,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,GaN-based semiconductor devices and materials|Ga2O3 and related materials|ZnO doping and properties|Acoustic Wave Resonator Technologies|Gas Sensing Nanomaterials and Sensors
2025-01-27,18,224.18,-0.0890139585915434,0.0103042198233562,38888443,191008548.0,4.291100839303691,3.895553150672481,595.0,1.5714285714285716,0.01137311477844989,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Semiconductor Quantum Structures and Devices,ZnO doping and properties,Ga2O3 and related materials,18.0,8.0,5.0,4.0,3.0,51.0,1.0,0.4444444444444444,0.2777777777777778,0.2222222222222222,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Semiconductor Quantum Structures and Devices|ZnO doping and properties|Ga2O3 and related materials
2025-01-28,0,226.975,0.0124676599161388,0.0086353122590594,20825614,208356408.0,-0.464478071287143,2.1964254728687314,593.0,-1.0,-0.38781979197337696,1,,,,,,,,,,,,,,,,,
2025-01-29,6,226.955,-8.811543121489684e-05,0.0304465642968871,10796785,213407914.0,-0.4815622242878409,0.5099756527982022,581.0,,-0.2521332984887079,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Advancements in Semiconductor Devices and Circuit Design,Ga2O3 and related materials,6.0,2.0,1.0,1.0,1.0,18.0,1.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Advancements in Semiconductor Devices and Circuit Design|Ga2O3 and related materials
2025-01-30,10,231.955,0.0220307990570818,0.0102174990838741,12330114,219639026.0,0.142017183819072,0.8443972867911194,579.0,0.6666666666666667,-0.16133095311342657,1,GaN-based semiconductor devices and materials,Nanowire Synthesis and Applications,Semiconductor Quantum Structures and Devices,Advancements in Semiconductor Devices and Circuit Design,Radio Frequency Integrated Circuit Design,10.0,3.0,3.0,2.0,2.0,28.0,1.0,0.3,0.3,0.2,0.2,GaN-based semiconductor devices and materials|Nanowire Synthesis and Applications|Semiconductor Quantum Structures and Devices|Advancements in Semiconductor Devices and Circuit Design|Radio Frequency Integrated Circuit Design
2025-01-31,8,230.875,-0.0046560755318918,0.0002598808879263,11891390,227104088.0,-0.0355815039504094,0.7454698555520741,583.0,-0.19999999999999996,-0.20551923043396825,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Photocathodes and Microchannel Plates,Semiconductor materials and devices,Advanced Semiconductor Detectors and Materials,8.0,4.0,2.0,2.0,1.0,22.0,1.0,0.5,0.25,0.25,0.125,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Photocathodes and Microchannel Plates|Semiconductor materials and devices|Advanced Semiconductor Detectors and Materials
2025-02-03,28,226.49,-0.0189929615592853,0.0360722327696585,11126432,231357236.0,-0.0643287286011139,0.5702505034177353,173.0,2.5,0.24751383562564352,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Ga2O3 and related materials,ZnO doping and properties,Acoustic Wave Resonator Technologies,28.0,11.0,6.0,6.0,4.0,80.0,1.0,0.39285714285714285,0.21428571428571427,0.21428571428571427,0.14285714285714285,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Ga2O3 and related materials|ZnO doping and properties|Acoustic Wave Resonator Technologies
2025-02-04,5,228.935,0.0107951785950815,0.0259899097997247,8321297,232057197.0,-0.252114514338469,-0.1810640121076031,176.0,-0.8214285714285714,-0.2758855032218617,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Ga2O3 and related materials,Laser Design and Applications,5.0,2.0,1.0,1.0,1.0,15.0,1.0,0.4,0.2,0.2,0.2,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Ga2O3 and related materials|Laser Design and Applications
2025-02-05,7,233.865,0.0215344966912005,0.0019669467427789,7011658,224359199.0,-0.1573839991530166,-0.6224578114540994,171.0,0.3999999999999999,-0.2289242539173227,1,GaN-based semiconductor devices and materials,Nanowire Synthesis and Applications,Semiconductor Quantum Structures and Devices,Laser Design and Applications,Laser and Thermal Forming Techniques,7.0,2.0,2.0,1.0,1.0,21.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,GaN-based semiconductor devices and materials|Nanowire Synthesis and Applications|Semiconductor Quantum Structures and Devices|Laser Design and Applications|Laser and Thermal Forming Techniques
2025-02-06,2,234.325,0.0019669467427789,0.0130374479889043,7988852,220992218.0,0.1393670370117881,-0.2806786471707996,166.0,-0.7142857142857143,-0.3422610956707659,1,GaN-based semiconductor devices and materials,Nanowire Synthesis and Applications,Semiconductor Lasers and Optical Devices,,,2.0,1.0,1.0,,,4.0,1.0,0.5,0.5,,,GaN-based semiconductor devices and materials|Nanowire Synthesis and Applications|Semiconductor Lasers and Optical Devices
2025-02-07,3,230.935,-0.0144670863117464,0.0298352350228419,10556549,223217421.0,0.3214100098487242,0.4470774894831146,166.0,0.5,-0.3175405945983873,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Organic Light-Emitting Diodes Research,Photocathodes and Microchannel Plates,Semiconductor Lasers and Optical Devices,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Organic Light-Emitting Diodes Research|Photocathodes and Microchannel Plates|Semiconductor Lasers and Optical Devices
2025-02-10,11,234.66,0.0161300798926105,0.0291059405096736,6929874,219207795.0,-0.3435474036069932,-0.6555573589288534,156.0,2.6666666666666665,-0.13122386378585163,1,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,ZnO doping and properties,11.0,4.0,3.0,3.0,3.0,30.0,1.0,0.36363636363636365,0.2727272727272727,0.2727272727272727,0.2727272727272727,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|ZnO doping and properties
2025-02-11,9,234.885,0.0009588340577857,0.0385294931562254,4684915,215575301.0,-0.3239537977169571,-1.6589314065824832,159.0,-0.18181818181818177,-0.17704125806474255,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Acoustic Wave Resonator Technologies,Metal and Thin Film Mechanics,Organic Light-Emitting Diodes Research,9.0,4.0,2.0,2.0,2.0,27.0,1.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.2222222222222222,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Acoustic Wave Resonator Technologies|Metal and Thin Film Mechanics|Organic Light-Emitting Diodes Research
2025-02-12,6,234.325,-0.0023841454328714,0.0431452043102529,6230319,216521331.0,0.3298680979270703,-0.9059522459732804,160.0,-0.33333333333333337,-0.2461447710848004,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,ZnO doping and properties,2D Materials and Applications,6.0,4.0,3.0,2.0,1.0,18.0,1.0,0.6666666666666666,0.5,0.3333333333333333,0.16666666666666666,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|ZnO doping and properties|2D Materials and Applications
2025-02-13,5,237.38,0.0130374479889043,-0.0016639986519504,7032916,215337299.0,0.1288211727200485,-0.5853219602675502,161.0,-0.16666666666666663,-0.26839484536367786,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Plasma Diagnostics and Applications,Semiconductor Quantum Structures and Devices,Advancements in Semiconductor Devices and Circuit Design,5.0,2.0,2.0,2.0,1.0,15.0,1.0,0.4,0.4,0.4,0.2,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Plasma Diagnostics and Applications|Semiconductor Quantum Structures and Devices|Advancements in Semiconductor Devices and Circuit Design
2025-02-14,3,237.825,0.0018746313927036,-0.0285083569851781,5846036,212457709.0,-0.1687607245700076,-1.0604760106697957,162.0,-0.4,-0.3141221197383977,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Metal and Thin Film Mechanics,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Metal and Thin Film Mechanics|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices
2025-02-18,22,241.49,0.0154104909071797,-0.0631910224025839,9966477,213251357.0,0.7048264841338643,0.3373418871231076,180.0,6.333333333333333,0.13586580097201909,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Radio Frequency Integrated Circuit Design,Silicon Carbide Semiconductor Technologies,Advanced Power Amplifier Design,22.0,7.0,4.0,4.0,3.0,60.0,1.0,0.3181818181818182,0.18181818181818182,0.18181818181818182,0.13636363636363635,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Radio Frequency Integrated Circuit Design|Silicon Carbide Semiconductor Technologies|Advanced Power Amplifier Design
2025-02-19,3,243.935,0.0101246428423535,-0.0535183552995675,5661043,210787972.0,-0.4319915653244371,-1.14076464029213,164.0,-0.8636363636363636,-0.31518159947085117,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Advancements in Semiconductor Devices and Circuit Design,Photocathodes and Microchannel Plates,Semiconductor Quantum Structures and Devices,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Advancements in Semiconductor Devices and Circuit Design|Photocathodes and Microchannel Plates|Semiconductor Quantum Structures and Devices
2025-02-20,6,244.435,0.0020497263615306,-0.1121566060506884,7044056,207754514.0,0.2443035673814877,-0.5627364461737363,167.0,1.0,-0.2423508490618417,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Semiconductor materials and interfaces,Acoustic Wave Resonator Technologies,Advanced biosensing and bioanalysis techniques,6.0,2.0,2.0,1.0,1.0,15.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Semiconductor materials and interfaces|Acoustic Wave Resonator Technologies|Advanced biosensing and bioanalysis techniques
2025-02-21,4,236.985,-0.0304784503037617,-0.0689495115724624,10525472,211008025.0,0.494234571672911,0.4940079225736423,163.0,-0.33333333333333337,-0.28904298872378886,0,GaN-based semiconductor devices and materials,Silicon Carbide Semiconductor Technologies,Ga2O3 and related materials,Induction Heating and Inverter Technology,Photocathodes and Microchannel Plates,4.0,3.0,1.0,1.0,1.0,12.0,1.0,0.75,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Silicon Carbide Semiconductor Technologies|Ga2O3 and related materials|Induction Heating and Inverter Technology|Photocathodes and Microchannel Plates
2025-02-24,13,231.045,-0.025064877523894,-0.0820835767923997,10890812,214549054.0,0.034710082360202,0.5810237972797243,169.0,2.25,-0.0718049285988096,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Photocathodes and Microchannel Plates,Semiconductor materials and devices,Semiconductor Quantum Structures and Devices,13.0,5.0,4.0,3.0,2.0,33.0,1.0,0.38461538461538464,0.3076923076923077,0.23076923076923078,0.15384615384615385,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Photocathodes and Microchannel Plates|Semiconductor materials and devices|Semiconductor Quantum Structures and Devices
2025-02-25,2,226.23,-0.0208400960851781,-0.0551650974671794,11172708,186833319.0,0.0258838367607483,0.6450127685254589,153.0,-0.8461538461538461,-0.3365117923169147,0,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Photorefractive and Nonlinear Optics,Semiconductor materials and devices,Silicon Carbide Semiconductor Technologies,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Photorefractive and Nonlinear Optics|Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies
2025-02-26,2,230.88,0.0205543031428192,-0.055721586971587,9238454,175246159.0,-0.1731231139308393,0.1387137003208855,155.0,0.0,-0.33497197451579325,0,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Silicon Carbide Semiconductor Technologies,Thermal properties of materials,ZnO doping and properties,2.0,1.0,1.0,1.0,1.0,6.0,1.0,0.5,0.5,0.5,0.5,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Silicon Carbide Semiconductor Technologies|Thermal properties of materials|ZnO doping and properties
2025-02-27,8,217.02,-0.0600311850311851,-0.0373698276656528,14869742,179319116.0,0.609548740514376,1.3929435704928677,157.0,3.0,-0.1878525273850652,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,Advanced Power Amplifier Design,Advanced ceramic materials synthesis,8.0,3.0,2.0,1.0,1.0,21.0,1.0,0.375,0.25,0.125,0.125,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|Advanced Power Amplifier Design|Advanced ceramic materials synthesis
2025-02-28,6,220.645,0.0167035296286057,-0.0279861315688096,12376794,179365796.0,-0.1676524044600101,0.8980575285970392,153.0,-0.25,-0.2358116957350812,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,Gas Sensing Nanomaterials and Sensors,6.0,3.0,3.0,2.0,1.0,18.0,1.0,0.5,0.5,0.3333333333333333,0.16666666666666666,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|Gas Sensing Nanomaterials and Sensors
2025-03-03,76,212.08,-0.0388180108318794,-0.0358591097698981,15068991,182543397.0,0.2175197389566312,1.404896220644608,221.0,11.666666666666666,1.465784912974566,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,ZnO doping and properties,Semiconductor materials and devices,76.0,22.0,22.0,19.0,16.0,224.0,1.0,0.2894736842105263,0.2894736842105263,0.25,0.21052631578947367,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|ZnO doping and properties|Semiconductor materials and devices
2025-03-04,8,213.75,0.0078743870237647,-0.0494970760233917,18051029,189467994.0,0.1978923472712936,1.8499374525659824,201.0,-0.8947368421052632,-0.19685692314880063,0,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,Semiconductor materials and devices,8.0,2.0,2.0,2.0,2.0,24.0,1.0,0.25,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|Semiconductor materials and devices
2025-03-05,6,218.015,0.0199532163742688,-0.0445611540490331,10111961,191258658.0,-0.4398124893600248,0.3272202454066695,202.0,-0.25,-0.24494345916848773,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,ZnO doping and properties,6.0,2.0,2.0,2.0,2.0,18.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|ZnO doping and properties
2025-03-06,4,208.91,-0.0417631814324701,-0.0075869991862524,14243910,198490910.0,0.4086199501758363,1.2587501386911235,199.0,-0.33333333333333337,-0.283038908224629,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Advancements in Semiconductor Devices and Circuit Design,Ga2O3 and related materials,Nanowire Synthesis and Applications,4.0,2.0,1.0,1.0,1.0,12.0,1.0,0.5,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Advancements in Semiconductor Devices and Circuit Design|Ga2O3 and related materials|Nanowire Synthesis and Applications
2025-03-07,4,214.47,0.0266143315303239,-0.0029141604886464,13140518,203642576.0,-0.0774641232639071,1.0426778008481523,201.0,0.0,-0.2815826709268955,0,GaN-based semiconductor devices and materials,Advanced DC-DC Converters,Ga2O3 and related materials,Inhalation and Respiratory Drug Delivery,Laser Material Processing Techniques,4.0,1.0,1.0,1.0,1.0,12.0,1.0,0.25,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Advanced DC-DC Converters|Ga2O3 and related materials|Inhalation and Respiratory Drug Delivery|Laser Material Processing Techniques
2025-03-10,35,204.475,-0.0466032545344337,0.0597872600562414,15027300,208113327.0,0.143585055018379,1.384594551000982,233.0,7.75,0.4820277865203866,1,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Silicon Carbide Semiconductor Technologies,Ga2O3 and related materials,Semiconductor materials and devices,35.0,16.0,14.0,7.0,7.0,101.0,1.0,0.45714285714285713,0.4,0.2,0.2,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Silicon Carbide Semiconductor Technologies|Ga2O3 and related materials|Semiconductor materials and devices
2025-03-11,6,203.17,-0.0063821983127521,0.0505734114288525,11157840,212341293.0,-0.2574953584476253,0.609905587083362,228.0,-0.8285714285714285,-0.23788817262257012,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Silicon Carbide Semiconductor Technologies,ZnO doping and properties,6.0,2.0,2.0,2.0,2.0,18.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Silicon Carbide Semiconductor Technologies|ZnO doping and properties
2025-03-12,3,208.3,0.0252497908155731,0.0334133461353816,11853850,219510228.0,0.0623785607250149,0.7731453213748258,222.0,-0.5,-0.31024210568386035,1,GaN-based semiconductor devices and materials,Acoustic Wave Resonator Technologies,Ga2O3 and related materials,Gas Sensing Nanomaterials and Sensors,Metal and Thin Film Mechanics,3.0,1.0,1.0,1.0,1.0,9.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Acoustic Wave Resonator Technologies|Ga2O3 and related materials|Gas Sensing Nanomaterials and Sensors|Metal and Thin Film Mechanics
2025-03-13,8,207.325,-0.0046807489198272,0.0334981309538164,7630955,220910864.0,-0.3562467046571367,-0.4060160239721884,224.0,1.6666666666666665,-0.18602073856937815,1,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Silicon Carbide Semiconductor Technologies,Semiconductor materials and devices,ZnO doping and properties,8.0,3.0,3.0,2.0,2.0,23.0,1.0,0.375,0.375,0.25,0.25,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Silicon Carbide Semiconductor Technologies|Semiconductor materials and devices|ZnO doping and properties
2025-03-14,5,213.845,0.0314482093331727,-0.0082770230774626,8797537,222675485.0,0.1528749678120236,-0.0085504848112316,224.0,-0.375,-0.2606399967118936,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Advancements in Semiconductor Devices and Circuit Design,Boron and Carbon Nanomaterials Research,Heusler alloys: electronic and magnetic properties,5.0,2.0,1.0,1.0,1.0,14.0,1.0,0.4,0.2,0.2,0.2,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Advancements in Semiconductor Devices and Circuit Design|Boron and Carbon Nanomaterials Research|Heusler alloys: electronic and magnetic properties
2025-03-17,41,216.7,0.0133507914611048,0.0058375634517766,7935327,224764776.0,-0.0980058395889668,-0.2804975382144807,262.0,7.199999999999999,0.6249128273919412,1,GaN-based semiconductor devices and materials,Silicon Carbide Semiconductor Technologies,Radio Frequency Integrated Circuit Design,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,41.0,11.0,10.0,8.0,8.0,118.0,1.0,0.2682926829268293,0.24390243902439024,0.1951219512195122,0.1951219512195122,GaN-based semiconductor devices and materials|Silicon Carbide Semiconductor Technologies|Radio Frequency Integrated Circuit Design|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices
2025-03-18,5,213.445,-0.0150207660359944,0.0162805406545012,7667492,222465791.0,-0.0337522322646565,-0.3661110548204427,245.0,-0.8780487804878049,-0.26696400697284306,1,GaN-based semiconductor devices and materials,Metal and Thin Film Mechanics,Semiconductor materials and devices,Acoustic Wave Resonator Technologies,Ga2O3 and related materials,5.0,3.0,2.0,1.0,1.0,15.0,1.0,0.6,0.4,0.2,0.2,GaN-based semiconductor devices and materials|Metal and Thin Film Mechanics|Semiconductor materials and devices|Acoustic Wave Resonator Technologies|Ga2O3 and related materials
2025-03-19,54,215.26,0.0085033615217033,-0.0233206355105453,7263336,224068084.0,-0.0527103256188594,-0.5122922202311267,296.0,9.8,0.9394174083894213,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Semiconductor Quantum Structures and Devices,Semiconductor materials and devices,ZnO doping and properties,54.0,14.0,14.0,8.0,7.0,143.0,1.0,0.25925925925925924,0.25925925925925924,0.14814814814814814,0.12962962962962962,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Semiconductor Quantum Structures and Devices|Semiconductor materials and devices|ZnO doping and properties
2025-03-20,3,214.27,-0.004599089473195,-0.0378727773370047,5920587,222944615.0,-0.1848667058772993,-1.0657880608699786,293.0,-0.9444444444444444,-0.3194228763506336,0,GaN-based semiconductor devices and materials,Organic Light-Emitting Diodes Research,Ga2O3 and related materials,Semiconductor Lasers and Optical Devices,Semiconductor materials and devices,3.0,2.0,1.0,1.0,1.0,9.0,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,GaN-based semiconductor devices and materials|Organic Light-Emitting Diodes Research|Ga2O3 and related materials|Semiconductor Lasers and Optical Devices|Semiconductor materials and devices
2025-03-21,7,212.075,-0.0102440845662016,-0.0549333962041729,9192652,221611795.0,0.5526588833168062,0.1431806584220249,296.0,1.3333333333333335,-0.22148773068717162,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Metal and Thin Film Mechanics,Semiconductor Lasers and Optical Devices,Acoustic Wave Resonator Technologies,7.0,3.0,2.0,2.0,1.0,19.0,1.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Metal and Thin Film Mechanics|Semiconductor Lasers and Optical Devices|Acoustic Wave Resonator Technologies
2025-03-24,19,217.965,0.027773193445715,-0.0832473103479917,10450223,221171206.0,0.1368017629732965,0.5088732405728172,302.0,1.7142857142857144,0.07292168995776942,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,ZnO doping and properties,Ga2O3 and related materials,Semiconductor materials and devices,19.0,7.0,5.0,4.0,3.0,54.0,1.0,0.3684210526315789,0.2631578947368421,0.21052631578947367,0.15789473684210525,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|ZnO doping and properties|Ga2O3 and related materials|Semiconductor materials and devices
2025-03-25,4,216.92,-0.0047943477163764,-0.0762493085008299,4870955,214869453.0,-0.533889850962989,-1.5750274346129485,304.0,-0.7894736842105263,-0.2963130973323104,0,GaN-based semiconductor devices and materials,Quantum Dots Synthesis And Properties,Advanced Sensor and Energy Harvesting Materials,Organic Light-Emitting Diodes Research,Semiconductor Quantum Structures and Devices,4.0,2.0,1.0,1.0,1.0,10.0,1.0,0.5,0.25,0.25,0.25,GaN-based semiconductor devices and materials|Quantum Dots Synthesis And Properties|Advanced Sensor and Energy Harvesting Materials|Organic Light-Emitting Diodes Research|Semiconductor Quantum Structures and Devices
2025-03-26,11,210.24,-0.0307947630462843,-0.0402159436834095,13379513,219010512.0,1.746794622409774,1.187872275768744,313.0,1.75,-0.11632227950203575,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Acoustic Wave Resonator Technologies,Advancements in Semiconductor Devices and Circuit Design,Semiconductor Quantum Structures and Devices,11.0,4.0,2.0,2.0,2.0,33.0,1.0,0.36363636363636365,0.18181818181818182,0.18181818181818182,0.18181818181818182,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Acoustic Wave Resonator Technologies|Advancements in Semiconductor Devices and Circuit Design|Semiconductor Quantum Structures and Devices
2025-03-27,7,206.155,-0.0194301750380517,-0.1124881763721471,12618384,216759154.0,-0.0568876460600621,1.017505734541082,312.0,-0.36363636363636365,-0.21354576959363275,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Silicon Carbide Semiconductor Technologies,Ga2O3 and related materials,Electrostatic Discharge in Electronics,7.0,3.0,3.0,2.0,1.0,21.0,1.0,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Ga2O3 and related materials|Electrostatic Discharge in Electronics
2025-03-28,5,200.425,-0.0277946205524968,-0.155719096919047,12844398,217226758.0,0.0179114853375836,1.049920123036239,311.0,-0.2857142857142857,-0.2600467823938769,0,GaN-based semiconductor devices and materials,Ga2O3 and related materials,Acoustic Wave Resonator Technologies,Metal and Thin Film Mechanics,Semiconductor Quantum Structures and Devices,5.0,2.0,1.0,1.0,1.0,13.0,1.0,0.4,0.2,0.2,0.2,GaN-based semiconductor devices and materials|Ga2O3 and related materials|Acoustic Wave Resonator Technologies|Metal and Thin Film Mechanics|Semiconductor Quantum Structures and Devices
2025-03-31,35,199.82,-0.0030185855058002,-0.1337954158742867,13320219,215477986.0,0.037045021494974,1.1580985943427942,270.0,6.0,0.47635698293085343,0,GaN-based semiconductor devices and materials,Semiconductor materials and devices,Silicon Carbide Semiconductor Technologies,Semiconductor Quantum Structures and Devices,Advancements in Semiconductor Devices and Circuit Design,35.0,13.0,11.0,9.0,6.0,102.0,1.0,0.37142857142857144,0.3142857142857143,0.2571428571428571,0.17142857142857143,GaN-based semiconductor devices and materials|Semiconductor materials and devices|Silicon Carbide Semiconductor Technologies|Semiconductor Quantum Structures and Devices|Advancements in Semiconductor Devices and Circuit Design
2025-04-01,59,200.38,0.0028025222700429,-0.1645623315700169,9260128,206687085.0,-0.3048066251763578,0.1621398698008464,321.0,0.6857142857142857,1.0549686397765579,0,GaN-based semiconductor devices and materials,Semiconductor Quantum Structures and Devices,Ga2O3 and related materials,Semiconductor materials and devices,Radio Frequency Integrated Circuit Design,59.0,19.0,15.0,13.0,11.0,173.0,1.0,0.3220338983050847,0.2542372881355932,0.22033898305084745,0.1864406779661017,GaN-based semiconductor devices and materials|Semiconductor Quantum Structures and Devices|Ga2O3 and related materials|Semiconductor materials and devices|Radio Frequency Integrated Circuit Design
